dataset,n,d,n_classes,method,k_selected,selected_features,trustworthiness,knn_overlap,cluster_ari,wass_persist,importance_time_sec
ionosphere,351,34,2,pai,28,2|3|4|5|6|7|9|10|11|12|14|15|16|17|19|20|21|22|23|24|25|26|28|29|30|31|32|33,0.9945898667210142,0.8495726495726497,0.9325973773064731,6.582078898293988,29.548181457999995
ionosphere,351,34,2,pai,29,2|3|4|5|6|7|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|28|29|30|31|32|33,0.9963077602421865,0.8680911680911683,0.943668736167418,5.243190869968757,29.548181457999995
ionosphere,351,34,2,pai,30,2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|28|29|30|31|32|33,0.996434288237567,0.8945868945868948,0.9886036486644311,4.469446416915278,29.548181457999995
ionosphere,351,34,2,pai,31,2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|28|29|30|31|32|33,0.9972766759652005,0.9227920227920228,0.9660066976724055,2.194226444471861,29.548181457999995
ionosphere,351,34,2,pai,32,2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,0.9987873692791726,0.9621082621082623,0.9886036486644311,1.2020737224207867,29.548181457999995
ionosphere,351,34,2,pai,33,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,1.0,0.9997150997150996,1.0,0.0,29.548181457999995
ionosphere,351,34,2,pai,34,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,1.0,1.0,1.0,0.0,29.548181457999995
ionosphere,351,34,2,nrs,1,2,0.5853983296606247,0.0792022792022792,0.15255040777211615,142.67526538902888,0.040924750000002064
ionosphere,351,34,2,nrs,2,2|23,0.6656892591318821,0.15954415954415954,0.020986523294041076,143.79358258676265,0.040924750000002064
ionosphere,351,34,2,nrs,3,2|23|28,0.7542197935640559,0.2646723646723647,0.31921907931645027,127.09985544346708,0.040924750000002064
ionosphere,351,34,2,nrs,4,2|7|23|28,0.8357615669091079,0.35156695156695156,0.31921907931645027,94.77523846398529,0.040924750000002064
ionosphere,351,34,2,nrs,5,2|7|16|23|28,0.8663108597534828,0.4017094017094017,0.658194375316445,71.54593605182068,0.040924750000002064
ionosphere,351,34,2,nrs,6,2|7|14|16|23|28,0.8899631030778572,0.4324786324786325,0.7345592826311161,59.25447521894625,0.040924750000002064
ionosphere,351,34,2,nrs,7,2|7|14|16|20|23|28,0.9016164163705147,0.4672364672364672,0.8463599938598105,57.020640330301184,0.040924750000002064
ionosphere,351,34,2,nrs,8,2|4|7|14|16|20|23|28,0.9152135053774398,0.48575498575498577,0.8997711134235632,59.65074181729379,0.040924750000002064
ionosphere,351,34,2,nrs,9,2|4|6|7|14|16|20|23|28,0.921038888252003,0.484900284900285,0.8889611995485365,49.85816398113292,0.040924750000002064
ionosphere,351,34,2,nrs,10,2|4|5|6|7|14|16|20|23|28,0.9371079436653207,0.5071225071225072,0.8675298652423256,43.985338655304766,0.040924750000002064
ionosphere,351,34,2,nrs,11,2|4|5|6|7|8|14|16|20|23|28,0.9433528220413466,0.5159544159544159,0.8675325084282878,39.99746185859981,0.040924750000002064
ionosphere,351,34,2,nrs,12,2|4|5|6|7|8|14|16|20|21|23|28,0.95109820355722,0.5341880341880342,0.8569125071324146,40.85893637126077,0.040924750000002064
ionosphere,351,34,2,nrs,13,2|4|5|6|7|8|10|14|16|20|21|23|28,0.9534988387447404,0.5435897435897437,0.8150958344309612,38.539924444550806,0.040924750000002064
ionosphere,351,34,2,nrs,14,2|4|5|6|7|8|10|11|14|16|20|21|23|28,0.9604196653376982,0.562962962962963,0.8463599938598105,37.23879049720353,0.040924750000002064
ionosphere,351,34,2,nrs,15,2|4|5|6|7|8|10|11|14|16|20|21|23|26|28,0.9667282323020028,0.5968660968660968,0.8463632999541032,38.53696478480121,0.040924750000002064
ionosphere,351,34,2,nrs,16,2|3|4|5|6|7|8|10|11|14|16|20|21|23|26|28,0.9693530513202644,0.6048433048433048,0.8569125071324146,35.797505887878415,0.040924750000002064
ionosphere,351,34,2,nrs,17,2|3|4|5|6|7|8|10|11|14|16|20|21|23|25|26|28,0.9759138250941529,0.6484330484330485,0.8463599938598105,29.472364837840768,0.040924750000002064
ionosphere,351,34,2,nrs,18,1|2|3|4|5|6|7|8|10|11|14|16|20|21|23|25|26|28,0.9759138250941529,0.6484330484330485,0.8463599938598105,29.472364837840768,0.040924750000002064
ionosphere,351,34,2,nrs,19,1|2|3|4|5|6|7|8|10|11|14|16|20|21|23|25|26|28|29,0.9799966881934095,0.6797720797720799,0.8463599938598105,25.69746317121258,0.040924750000002064
ionosphere,351,34,2,nrs,20,1|2|3|4|5|6|7|8|10|11|14|16|20|21|23|25|26|28|29|33,0.9829280616165862,0.7099715099715099,0.8463599938598105,21.78337141482239,0.040924750000002064
ionosphere,351,34,2,nrs,21,1|2|3|4|5|6|7|8|10|11|14|16|18|20|21|23|25|26|28|29|33,0.9833229308639144,0.7156695156695158,0.8463564471641072,20.47977469532156,0.040924750000002064
ionosphere,351,34,2,nrs,22,1|2|3|4|5|6|7|8|10|11|14|16|18|20|21|22|23|25|26|28|29|33,0.9848964635849882,0.7284900284900285,0.8569093160425579,18.68051622624348,0.040924750000002064
ionosphere,351,34,2,nrs,23,1|2|3|4|5|6|7|8|10|11|14|16|18|20|21|22|23|24|25|26|28|29|33,0.9851928278157787,0.7341880341880344,0.8675298652423256,17.73807714715253,0.040924750000002064
ionosphere,351,34,2,nrs,24,1|2|3|4|5|6|7|8|10|11|13|14|16|18|20|21|22|23|24|25|26|28|29|33,0.9879552141847224,0.7504273504273503,0.9106479564695554,16.281813673582942,0.040924750000002064
ionosphere,351,34,2,nrs,25,1|2|3|4|5|6|7|8|10|11|12|13|14|16|18|20|21|22|23|24|25|26|28|29|33,0.9896875437859044,0.7547008547008547,0.8782120785964008,15.209630669271665,0.040924750000002064
ionosphere,351,34,2,nrs,26,1|2|3|4|5|6|7|8|10|11|12|13|14|16|18|19|20|21|22|23|24|25|26|28|29|33,0.990784685866653,0.7729344729344729,0.8782120785964008,13.486834098254674,0.040924750000002064
ionosphere,351,34,2,nrs,27,0|1|2|3|4|5|6|7|8|10|11|12|13|14|16|18|19|20|21|22|23|24|25|26|28|29|33,0.9922495233970644,0.7917378917378917,0.8782120785964008,13.81614120978408,0.040924750000002064
ionosphere,351,34,2,nrs,28,0|1|2|3|4|5|6|7|8|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|28|29|33,0.9934519639437672,0.817948717948718,0.8675298652423256,11.223559787204175,0.040924750000002064
ionosphere,351,34,2,nrs,29,0|1|2|3|4|5|6|7|8|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|28|29|32|33,0.9948140505517554,0.8373219373219374,0.9325963488979299,8.91463314752921,0.040924750000002064
ionosphere,351,34,2,nrs,30,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|28|29|32|33,0.995942612336055,0.8609686609686611,0.921589697905592,9.176505334217683,0.040924750000002064
ionosphere,351,34,2,nrs,31,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|32|33,0.9974923679841713,0.882905982905983,0.921589697905592,6.265660964933057,0.040924750000002064
ionosphere,351,34,2,nrs,32,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|32|33,0.9986319691237724,0.9091168091168091,0.943668736167418,5.398891494118091,0.040924750000002064
ionosphere,351,34,2,nrs,33,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33,0.9990013629357891,0.9290598290598291,1.0,3.4470729684831536,0.040924750000002064
ionosphere,351,34,2,nrs,34,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,1.0,1.0,1.0,0.0,0.040924750000002064
ionosphere,351,34,2,relieff,1,23,0.5831751733391077,0.09287749287749286,0.024599746500912494,144.92650138339107,0.1494357079999986
ionosphere,351,34,2,relieff,2,7|23,0.6839823200478938,0.17094017094017094,0.18144590652712642,144.91442409358723,0.1494357079999986
ionosphere,351,34,2,relieff,3,7|13|23,0.748111633357535,0.23646723646723647,0.1772646367798911,119.19827407360329,0.1494357079999986
ionosphere,351,34,2,relieff,4,7|13|23|33,0.7769956819137147,0.2660968660968661,0.16786912066626603,83.18419233828399,0.1494357079999986
ionosphere,351,34,2,relieff,5,7|13|15|23|33,0.7895134616446091,0.28547008547008546,0.1238910167240275,58.41898434039074,0.1494357079999986
ionosphere,351,34,2,relieff,6,2|7|13|15|23|33,0.8618059536092323,0.3854700854700855,0.10800989001123702,60.94626682991924,0.1494357079999986
ionosphere,351,34,2,relieff,7,2|7|11|13|15|23|33,0.880234034332395,0.40541310541310543,0.11194999008226138,55.59863770160652,0.1494357079999986
ionosphere,351,34,2,relieff,8,2|4|7|11|13|15|23|33,0.9117157281091708,0.4481481481481482,0.08593626899770318,54.12077913740897,0.1494357079999986
ionosphere,351,34,2,relieff,9,2|4|7|11|13|15|23|27|33,0.9214609312969969,0.4663817663817664,0.08593626899770318,54.626622815713546,0.1494357079999986
ionosphere,351,34,2,relieff,10,2|4|7|11|13|15|23|26|27|33,0.9382432988990366,0.5347578347578348,0.11935210494732647,47.83661644093586,0.1494357079999986
ionosphere,351,34,2,relieff,11,2|4|7|11|13|15|21|23|26|27|33,0.9452651780520633,0.5467236467236467,0.11534954893599136,46.52990972359046,0.1494357079999986
ionosphere,351,34,2,relieff,12,2|4|5|7|11|13|15|21|23|26|27|33,0.9544728495548168,0.5544159544159544,0.09636222712433352,45.50955474697266,0.1494357079999986
ionosphere,351,34,2,relieff,13,2|4|5|6|7|11|13|15|21|23|26|27|33,0.9603602226553046,0.5863247863247864,0.10759174468568798,44.709158509350694,0.1494357079999986
ionosphere,351,34,2,relieff,14,2|4|5|6|7|11|13|15|21|23|26|27|31|33,0.9637943113352949,0.5937321937321938,0.07292189694442625,40.56692103117713,0.1494357079999986
ionosphere,351,34,2,relieff,15,2|4|5|6|7|11|13|15|21|23|25|26|27|31|33,0.9648489943571911,0.6002849002849003,0.11950003177285846,34.217308865849205,0.1494357079999986
ionosphere,351,34,2,relieff,16,2|4|5|6|7|9|11|13|15|21|23|25|26|27|31|33,0.9692893627319856,0.6179487179487181,0.1152965383977317,30.681945545447352,0.1494357079999986
ionosphere,351,34,2,relieff,17,2|4|5|6|7|8|9|11|13|15|21|23|25|26|27|31|33,0.9752081555360244,0.6370370370370371,0.5772643641803298,27.88425473037656,0.1494357079999986
ionosphere,351,34,2,relieff,18,2|4|5|6|7|8|9|11|13|15|21|23|25|26|27|29|31|33,0.9792460120328973,0.6512820512820513,0.6126007537359249,24.72263845638575,0.1494357079999986
ionosphere,351,34,2,relieff,19,2|4|5|6|7|8|9|11|13|15|21|23|25|26|27|28|29|31|33,0.9834630457581277,0.6871794871794872,0.7345887783341017,22.1526901110043,0.1494357079999986
ionosphere,351,34,2,relieff,20,2|4|5|6|7|8|9|11|13|15|17|21|23|25|26|27|28|29|31|33,0.9845788698247715,0.7037037037037037,0.7345887783341017,20.242970614916096,0.1494357079999986
ionosphere,351,34,2,relieff,21,2|4|5|6|7|8|9|11|13|15|17|21|23|24|25|26|27|28|29|31|33,0.9867374883768326,0.7247863247863249,0.7345951128235884,17.92919415217273,0.1494357079999986
ionosphere,351,34,2,relieff,22,2|4|5|6|7|8|9|11|13|15|17|21|23|24|25|26|27|28|29|31|32|33,0.9897452881059439,0.7572649572649574,0.7643151561947904,15.405312267610643,0.1494357079999986
ionosphere,351,34,2,relieff,23,2|3|4|5|6|7|8|9|11|13|15|17|21|23|24|25|26|27|28|29|31|32|33,0.9914436504600439,0.7737891737891739,0.7643151561947904,12.326090192477793,0.1494357079999986
ionosphere,351,34,2,relieff,24,2|3|4|5|6|7|8|9|11|13|15|17|18|21|23|24|25|26|27|28|29|31|32|33,0.9917994573732278,0.7780626780626781,0.7844309748759255,12.25790581487192,0.1494357079999986
ionosphere,351,34,2,relieff,25,2|3|4|5|6|7|8|9|11|13|15|17|18|19|21|23|24|25|26|27|28|29|31|32|33,0.9927564845597633,0.7945868945868947,0.7743341456345074,10.447401059426335,0.1494357079999986
ionosphere,351,34,2,relieff,26,2|3|4|5|6|7|8|9|11|13|15|17|18|19|21|23|24|25|26|27|28|29|30|31|32|33,0.9947146963540406,0.8213675213675214,0.7543530602599742,8.455990823238714,0.1494357079999986
ionosphere,351,34,2,relieff,27,0|2|3|4|5|6|7|8|9|11|13|15|17|18|19|21|23|24|25|26|27|28|29|30|31|32|33,0.9961183928397043,0.8413105413105414,0.7844349387129945,8.980007495977043,0.1494357079999986
ionosphere,351,34,2,relieff,28,0|2|3|4|5|6|7|8|9|11|13|14|15|17|18|19|21|23|24|25|26|27|28|29|30|31|32|33,0.9970473970473971,0.8603988603988604,0.8782144133216785,7.77992339365125,0.1494357079999986
ionosphere,351,34,2,relieff,29,0|2|3|4|5|6|7|8|9|11|13|14|15|17|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33,0.997590873000709,0.8737891737891739,0.9215909556079027,7.226165382844484,0.1494357079999986
ionosphere,351,34,2,relieff,30,0|2|3|4|5|6|7|8|9|11|13|14|15|16|17|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33,0.9985275198389952,0.8960113960113961,0.9436670171830042,5.449984795845617,0.1494357079999986
ionosphere,351,34,2,relieff,31,0|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33,0.9989860776746022,0.9074074074074074,0.9660053810858182,5.342940674339923,0.1494357079999986
ionosphere,351,34,2,relieff,32,0|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,0.9994981339243635,0.9364672364672366,0.9886036486644311,2.5908755642456014,0.1494357079999986
ionosphere,351,34,2,relieff,33,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,1.0,0.9997150997150996,1.0,0.0,0.1494357079999986
ionosphere,351,34,2,relieff,34,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,1.0,1.0,1.0,0.0,0.1494357079999986
ionosphere,351,34,2,mutual_info,1,5,0.6004577086544299,0.10370370370370371,0.12722909584133968,143.54935574067792,0.023198832999995034
ionosphere,351,34,2,mutual_info,2,4|5,0.726130578589595,0.2094017094017094,0.234475377390793,141.212149531193,0.023198832999995034
ionosphere,351,34,2,mutual_info,3,4|5|7,0.7817502473240178,0.2512820512820512,0.20188157150395625,122.60062395782718,0.023198832999995034
ionosphere,351,34,2,mutual_info,4,4|5|7|20,0.8338390207242666,0.30883190883190886,0.7345672803532702,91.46175872529973,0.023198832999995034
ionosphere,351,34,2,mutual_info,5,4|5|7|20|32,0.8581723073526353,0.3521367521367521,0.7945887143813092,72.93521144586666,0.023198832999995034
ionosphere,351,34,2,mutual_info,6,2|4|5|7|20|32,0.8802068605347294,0.37749287749287747,0.8151207178006884,63.327163955339465,0.023198832999995034
ionosphere,351,34,2,mutual_info,7,2|4|5|7|14|20|32,0.8880031929212258,0.40227920227920233,0.921593102811286,60.62859298863648,0.023198832999995034
ionosphere,351,34,2,mutual_info,8,2|4|5|7|14|20|28|32,0.9082272918338492,0.4219373219373219,0.9215939923325216,57.605614250824495,0.023198832999995034
ionosphere,351,34,2,mutual_info,9,2|4|5|7|14|20|26|28|32,0.9168991300138841,0.4524216524216524,0.9106531298288103,51.791174951477984,0.023198832999995034
ionosphere,351,34,2,mutual_info,10,2|4|5|7|14|15|20|26|28|32,0.92927254894468,0.49943019943019945,0.8675452046160168,47.2845776516152,0.023198832999995034
ionosphere,351,34,2,mutual_info,11,2|4|5|6|7|14|15|20|26|28|32,0.9345153935317869,0.5133903133903134,0.8889676285409049,45.8364970053499,0.023198832999995034
ionosphere,351,34,2,mutual_info,12,2|4|5|6|7|13|14|15|20|26|28|32,0.9460990739679265,0.5421652421652422,0.8782218457284925,46.041523656813446,0.023198832999995034
ionosphere,351,34,2,mutual_info,13,2|4|5|6|7|13|14|15|20|22|26|28|32,0.9504681111238489,0.5441595441595442,0.8889662819892754,41.280284857210354,0.023198832999995034
ionosphere,351,34,2,mutual_info,14,2|4|5|6|7|13|14|15|20|22|26|28|30|32,0.9545085151642528,0.5524216524216524,0.8463822321170921,36.93087690532815,0.023198832999995034
ionosphere,351,34,2,mutual_info,15,2|4|5|6|7|13|14|15|20|22|23|26|28|30|32,0.9636117373822292,0.5894586894586895,0.8463822321170921,31.659423141951144,0.023198832999995034
ionosphere,351,34,2,mutual_info,16,2|4|5|6|7|12|13|14|15|20|22|23|26|28|30|32,0.9638011047847114,0.5897435897435898,0.8889676285409049,29.124083929810613,0.023198832999995034
ionosphere,351,34,2,mutual_info,17,2|4|5|6|7|12|13|14|15|20|22|23|24|26|28|30|32,0.9682126009994863,0.5977207977207978,0.8569285723875,28.115783785722098,0.023198832999995034
ionosphere,351,34,2,mutual_info,18,2|4|5|6|7|12|13|14|15|20|21|22|23|24|26|28|30|32,0.9716560306724241,0.6153846153846154,0.8675440128325173,25.939213950687435,0.023198832999995034
ionosphere,351,34,2,mutual_info,19,2|4|5|6|7|12|13|14|15|20|21|22|23|24|26|28|30|31|32,0.9770746557631803,0.6547008547008547,0.8889647616497939,22.162978173881005,0.023198832999995034
ionosphere,351,34,2,mutual_info,20,2|4|5|6|7|12|13|14|15|20|21|22|23|24|26|28|30|31|32|33,0.9802217212053278,0.6903133903133902,0.8782232272938666,18.666842697356245,0.023198832999995034
ionosphere,351,34,2,mutual_info,21,2|3|4|5|6|7|12|13|14|15|20|21|22|23|24|26|28|30|31|32|33,0.9818810212252835,0.7042735042735042,0.8997759363718569,16.746739438445694,0.023198832999995034
ionosphere,351,34,2,mutual_info,22,2|3|4|5|6|7|9|12|13|14|15|20|21|22|23|24|26|28|30|31|32|33,0.9849711915285686,0.7239316239316238,0.8997759363718569,15.97386117357674,0.023198832999995034
ionosphere,351,34,2,mutual_info,23,2|3|4|5|6|7|9|12|13|14|15|20|21|22|23|24|26|27|28|30|31|32|33,0.9875713842926958,0.7367521367521368,0.8889662819892754,14.826136825480463,0.023198832999995034
ionosphere,351,34,2,mutual_info,24,2|3|4|5|6|7|8|9|12|13|14|15|20|21|22|23|24|26|27|28|30|31|32|33,0.9887568412158576,0.7538461538461539,0.9325991176186724,15.052491481787738,0.023198832999995034
ionosphere,351,34,2,mutual_info,25,2|3|4|5|6|7|8|9|12|13|14|15|17|20|21|22|23|24|26|27|28|30|31|32|33,0.9918189885403,0.7880341880341881,0.9215939923325216,14.0710723622975,0.023198832999995034
ionosphere,351,34,2,mutual_info,26,2|3|4|5|6|7|8|9|10|12|13|14|15|17|20|21|22|23|24|26|27|28|30|31|32|33,0.9929246224328192,0.8056980056980058,0.899780837266561,12.912373384663528,0.023198832999995034
ionosphere,351,34,2,mutual_info,27,2|3|4|5|6|7|8|9|10|12|13|14|15|17|20|21|22|23|24|25|26|27|28|30|31|32|33,0.994194148292509,0.8213675213675216,0.9660058731553667,10.939640385199958,0.023198832999995034
ionosphere,351,34,2,mutual_info,28,2|3|4|5|6|7|8|9|10|12|13|14|15|17|19|20|21|22|23|24|25|26|27|28|30|31|32|33,0.9960156419172813,0.8404558404558407,0.9548055919104915,11.112691587828966,0.023198832999995034
ionosphere,351,34,2,mutual_info,29,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|30|31|32|33,0.9964826915646587,0.8521367521367522,0.9548055919104915,10.082320087752612,0.023198832999995034
ionosphere,351,34,2,mutual_info,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|30|31|32|33,0.9974991614335876,0.8763532763532764,0.94367010246481,5.040789612679746,0.023198832999995034
ionosphere,351,34,2,mutual_info,31,2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33,0.9977878830337846,0.8977207977207978,0.9660066976724055,3.9468484991449744,0.023198832999995034
ionosphere,351,34,2,mutual_info,32,2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,0.9987873692791726,0.9621082621082623,0.9886036486644311,1.2020737224207867,0.023198832999995034
ionosphere,351,34,2,mutual_info,33,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,1.0,0.9997150997150996,1.0,0.0,0.023198832999995034
ionosphere,351,34,2,mutual_info,34,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,1.0,1.0,1.0,0.0,0.023198832999995034
ionosphere,351,34,2,variance,1,2,0.5853983296606247,0.0792022792022792,0.15255040777211615,142.67526538902888,2.7833000004306996e-05
ionosphere,351,34,2,variance,2,2|22,0.6800387226616735,0.16353276353276355,0.5773075396723136,143.75263669354624,2.7833000004306996e-05
ionosphere,351,34,2,variance,3,2|3|22,0.7800782095864063,0.2558404558404558,0.621630766702452,125.17887674455297,2.7833000004306996e-05
ionosphere,351,34,2,variance,4,2|3|10|22,0.8158448715825765,0.3045584045584045,0.6398389460365284,105.80961039849439,2.7833000004306996e-05
ionosphere,351,34,2,variance,5,2|3|10|22|30,0.8453921306380323,0.3538461538461538,0.7743522435557361,81.88232787566318,2.7833000004306996e-05
ionosphere,351,34,2,variance,6,2|3|10|13|22|30,0.8929615618140209,0.425071225071225,0.7543566159809256,60.87568319248415,2.7833000004306996e-05
ionosphere,351,34,2,variance,7,2|3|4|10|13|22|30,0.9029852964279194,0.43532763532763535,0.7743522435557361,59.0176266397908,2.7833000004306996e-05
ionosphere,351,34,2,variance,8,2|3|4|10|13|17|22|30,0.920801117522429,0.4754985754985755,0.7444561435271503,54.58673811806839,2.7833000004306996e-05
ionosphere,351,34,2,variance,9,2|3|4|10|13|17|22|30|31,0.9371682355288913,0.5356125356125356,0.7444561435271503,49.33049128938233,2.7833000004306996e-05
ionosphere,351,34,2,variance,10,2|3|4|10|12|13|17|22|30|31,0.9441179342818687,0.5552706552706553,0.8151135572847472,46.714106522545045,2.7833000004306996e-05
ionosphere,351,34,2,variance,11,2|3|4|8|10|12|13|17|22|30|31,0.9479978430798103,0.566096866096866,0.7743460641041385,43.33925757395885,2.7833000004306996e-05
ionosphere,351,34,2,variance,12,2|3|4|8|10|12|13|17|22|26|30|31,0.9525689853558706,0.5837606837606838,0.7945995631123962,42.419243638948934,2.7833000004306996e-05
ionosphere,351,34,2,variance,13,2|3|4|8|10|12|13|17|22|26|29|30|31,0.9596469104665826,0.6276353276353277,0.7945995631123962,38.8718777294366,2.7833000004306996e-05
ionosphere,351,34,2,variance,14,2|3|4|8|10|12|13|17|20|22|26|29|30|31,0.9610913676487447,0.6233618233618233,0.8675426137549563,38.03841569036986,2.7833000004306996e-05
ionosphere,351,34,2,variance,15,2|3|4|8|10|12|13|15|17|20|22|26|29|30|31,0.9680130434228795,0.6544159544159543,0.8254719271151073,31.79721365294374,2.7833000004306996e-05
ionosphere,351,34,2,variance,16,2|3|4|8|9|10|12|13|15|17|20|22|26|29|30|31,0.9741933840294495,0.6720797720797721,0.8358854142210065,29.24087571484081,2.7833000004306996e-05
ionosphere,351,34,2,variance,17,2|3|4|8|9|10|12|13|15|17|20|22|26|29|30|31|33,0.9765863765863766,0.6854700854700855,0.846369190460409,27.684915755181454,2.7833000004306996e-05
ionosphere,351,34,2,variance,18,2|3|4|8|9|10|12|13|15|17|20|22|24|26|29|30|31|33,0.9781599093074503,0.6997150997150997,0.8997772302546256,24.740737747464234,2.7833000004306996e-05
ionosphere,351,34,2,variance,19,0|2|3|4|8|9|10|12|13|15|17|20|22|24|26|29|30|31|33,0.9798981831768717,0.7142450142450142,0.9106531298288103,24.671419173839976,2.7833000004306996e-05
ionosphere,351,34,2,variance,20,0|2|3|4|8|9|10|12|13|15|17|20|22|24|26|29|30|31|32|33,0.9828940943695043,0.7324786324786325,0.8997783672755405,22.43911416479364,2.7833000004306996e-05
ionosphere,351,34,2,variance,21,0|2|3|4|8|9|10|12|13|14|15|17|20|22|24|26|29|30|31|32|33,0.9839309445866823,0.7384615384615386,0.9215947591449738,21.966735423541035,2.7833000004306996e-05
ionosphere,351,34,2,variance,22,0|2|3|4|5|8|9|10|12|13|14|15|17|20|22|24|26|29|30|31|32|33,0.9852047163522574,0.7484330484330486,0.9106531298288103,19.854499098553003,2.7833000004306996e-05
ionosphere,351,34,2,variance,23,0|2|3|4|5|8|9|10|11|12|13|14|15|17|20|22|24|26|29|30|31|32|33,0.9883407424391031,0.7675213675213675,0.9215920905729148,18.612105226040853,2.7833000004306996e-05
ionosphere,351,34,2,variance,24,0|2|3|4|5|8|9|10|11|12|13|14|15|17|20|22|24|26|27|29|30|31|32|33,0.9907201480971973,0.7837606837606839,0.9215920905729148,19.15457287950301,2.7833000004306996e-05
ionosphere,351,34,2,variance,25,0|2|3|4|5|8|9|10|11|12|13|14|15|17|19|20|22|24|26|27|29|30|31|32|33,0.9920126018486675,0.796866096866097,0.9215920905729148,18.10423934888356,2.7833000004306996e-05
ionosphere,351,34,2,variance,26,0|2|3|4|5|7|8|9|10|11|12|13|14|15|17|19|20|22|24|26|27|29|30|31|32|33,0.9940472399488793,0.8133903133903134,0.9436694633984738,14.977113785771113,2.7833000004306996e-05
ionosphere,351,34,2,variance,27,0|2|3|4|5|7|8|9|10|11|12|13|14|15|17|19|20|22|24|25|26|27|29|30|31|32|33,0.995755792477104,0.8321937321937323,0.9436694633984738,12.280669217978566,2.7833000004306996e-05
ionosphere,351,34,2,variance,28,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|19|20|22|24|25|26|27|29|30|31|32|33,0.9966584720683082,0.8455840455840458,0.9772722770758107,10.725244598616783,2.7833000004306996e-05
ionosphere,351,34,2,variance,29,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|22|24|25|26|27|29|30|31|32|33,0.9968444427460821,0.8555555555555556,0.94367010246481,9.132950178073823,2.7833000004306996e-05
ionosphere,351,34,2,variance,30,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|24|25|26|27|29|30|31|32|33,0.997810810925565,0.8874643874643876,0.9215909556079027,6.926808392146312,2.7833000004306996e-05
ionosphere,351,34,2,variance,31,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|29|30|31|32|33,0.9991457237358877,0.9165242165242165,0.94367010246481,5.097866741435967,2.7833000004306996e-05
ionosphere,351,34,2,variance,32,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33,0.9994938880184782,0.9358974358974359,0.9660053810858182,3.6061549360159413,2.7833000004306996e-05
ionosphere,351,34,2,variance,33,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,1.0,0.9997150997150996,1.0,0.0,2.7833000004306996e-05
