dataset,n,d,seed,fold,method,k_selected,selected_features,acc_3nn,acc_svm_rbf,time_reduct_sec,time_eval_sec
sonar,208,60,2,3,variance,24,6|7|8|9|12|19|23|26|29|33|34|36|37|38|39|42|43|46|47|48|49|50|53|55,0.8809523809523809,0.8095238095238095,2.2833000002719928e-05,0.0018668339998839656
sonar,208,60,2,3,variance,25,6|7|8|9|12|15|19|23|26|29|33|34|36|37|38|39|42|43|46|47|48|49|50|53|55,0.9047619047619048,0.8571428571428571,2.2833000002719928e-05,0.0018624580000050628
sonar,208,60,2,3,variance,26,6|7|8|9|12|15|16|19|23|26|29|33|34|36|37|38|39|42|43|46|47|48|49|50|53|55,0.8809523809523809,0.8571428571428571,2.2833000002719928e-05,0.0018887090000134776
sonar,208,60,2,3,variance,27,6|7|8|9|12|15|16|19|23|26|29|33|34|35|36|37|38|39|42|43|46|47|48|49|50|53|55,0.8571428571428571,0.7857142857142857,2.2833000002719928e-05,0.0018644589999894379
sonar,208,60,2,3,variance,28,6|7|8|9|12|15|16|19|23|26|27|29|33|34|35|36|37|38|39|42|43|46|47|48|49|50|53|55,0.9047619047619048,0.8571428571428571,2.2833000002719928e-05,0.0018895000000611617
sonar,208,60,2,3,variance,29,6|7|8|9|12|15|16|19|23|26|27|28|29|33|34|35|36|37|38|39|42|43|46|47|48|49|50|53|55,0.8809523809523809,0.8571428571428571,2.2833000002719928e-05,0.0018904579999343696
sonar,208,60,2,3,variance,30,6|7|8|9|12|15|16|19|20|23|26|27|28|29|33|34|35|36|37|38|39|42|43|46|47|48|49|50|53|55,0.8809523809523809,0.8333333333333334,2.2833000002719928e-05,0.0019072919999416627
sonar,208,60,2,3,variance,31,6|7|8|9|12|15|16|19|20|22|23|26|27|28|29|33|34|35|36|37|38|39|42|43|46|47|48|49|50|53|55,0.8809523809523809,0.8333333333333334,2.2833000002719928e-05,0.001938458000040555
sonar,208,60,2,3,variance,32,6|7|8|9|12|15|16|17|19|20|22|23|26|27|28|29|33|34|35|36|37|38|39|42|43|46|47|48|49|50|53|55,0.9047619047619048,0.8333333333333334,2.2833000002719928e-05,0.0017006250000122236
sonar,208,60,2,3,variance,33,6|7|8|9|10|12|15|16|17|19|20|22|23|26|27|28|29|33|34|35|36|37|38|39|42|43|46|47|48|49|50|53|55,0.8809523809523809,0.8809523809523809,2.2833000002719928e-05,0.0017548329999499401
sonar,208,60,2,3,variance,34,6|7|8|9|10|12|15|16|17|19|20|22|23|26|27|28|29|32|33|34|35|36|37|38|39|42|43|46|47|48|49|50|53|55,0.9047619047619048,0.8809523809523809,2.2833000002719928e-05,0.0017357080000692804
sonar,208,60,2,3,variance,35,6|7|8|9|10|12|15|16|17|19|20|22|23|26|27|28|29|32|33|34|35|36|37|38|39|42|43|46|47|48|49|50|52|53|55,0.8571428571428571,0.9047619047619048,2.2833000002719928e-05,0.0017962080000870628
sonar,208,60,2,3,variance,36,6|7|8|9|10|12|13|15|16|17|19|20|22|23|26|27|28|29|32|33|34|35|36|37|38|39|42|43|46|47|48|49|50|52|53|55,0.8571428571428571,0.9047619047619048,2.2833000002719928e-05,0.001791958000012528
sonar,208,60,2,3,variance,37,6|7|8|9|10|12|13|15|16|17|19|20|22|23|26|27|28|29|32|33|34|35|36|37|38|39|42|43|44|46|47|48|49|50|52|53|55,0.8809523809523809,0.9047619047619048,2.2833000002719928e-05,0.0018199169999206788
sonar,208,60,2,3,variance,38,5|6|7|8|9|10|12|13|15|16|17|19|20|22|23|26|27|28|29|32|33|34|35|36|37|38|39|42|43|44|46|47|48|49|50|52|53|55,0.8809523809523809,0.9047619047619048,2.2833000002719928e-05,0.001814499999909458
sonar,208,60,2,3,variance,39,5|6|7|8|9|10|12|13|14|15|16|17|19|20|22|23|26|27|28|29|32|33|34|35|36|37|38|39|42|43|44|46|47|48|49|50|52|53|55,0.8809523809523809,0.8809523809523809,2.2833000002719928e-05,0.0018243750000692671
sonar,208,60,2,3,variance,40,5|6|7|8|9|10|12|13|14|15|16|17|19|20|22|23|26|27|28|29|30|32|33|34|35|36|37|38|39|42|43|44|46|47|48|49|50|52|53|55,0.8809523809523809,0.9047619047619048,2.2833000002719928e-05,0.0018322499997793784
sonar,208,60,2,3,variance,41,5|6|7|8|9|10|12|13|14|15|16|17|19|20|22|23|24|26|27|28|29|30|32|33|34|35|36|37|38|39|42|43|44|46|47|48|49|50|52|53|55,0.8809523809523809,0.8809523809523809,2.2833000002719928e-05,0.0018703339999319724
sonar,208,60,2,3,variance,42,5|6|7|8|9|10|12|13|14|15|16|17|19|20|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|42|43|44|46|47|48|49|50|52|53|55,0.8809523809523809,0.9047619047619048,2.2833000002719928e-05,0.001847417000135465
sonar,208,60,2,3,variance,43,5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|42|43|44|46|47|48|49|50|52|53|55,0.8809523809523809,0.8809523809523809,2.2833000002719928e-05,0.001868999999942389
sonar,208,60,2,3,variance,44,5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|42|43|44|46|47|48|49|50|52|53|55|59,0.8809523809523809,0.8809523809523809,2.2833000002719928e-05,0.0018632500000421715
sonar,208,60,2,3,variance,45,5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|42|43|44|46|47|48|49|50|52|53|55|59,0.8809523809523809,0.8809523809523809,2.2833000002719928e-05,0.0019149580000430433
sonar,208,60,2,3,variance,46,5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|42|43|44|46|47|48|49|50|52|53|55|59,0.8809523809523809,0.8809523809523809,2.2833000002719928e-05,0.001890875000071901
sonar,208,60,2,3,variance,47,5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|42|43|44|46|47|48|49|50|52|53|55|57|59,0.8809523809523809,0.8809523809523809,2.2833000002719928e-05,0.0019142500000270957
sonar,208,60,2,3,variance,48,5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|42|43|44|46|47|48|49|50|52|53|54|55|57|59,0.9047619047619048,0.8809523809523809,2.2833000002719928e-05,0.001928875000203334
sonar,208,60,2,3,variance,49,0|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|42|43|44|46|47|48|49|50|52|53|54|55|57|59,0.8809523809523809,0.8809523809523809,2.2833000002719928e-05,0.001971791999949346
sonar,208,60,2,3,variance,50,0|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|42|43|44|46|47|48|49|50|52|53|54|55|57|59,0.9047619047619048,0.8809523809523809,2.2833000002719928e-05,0.0019628749998901185
sonar,208,60,2,3,variance,51,0|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|42|43|44|46|47|48|49|50|52|53|54|55|57|58|59,0.8809523809523809,0.8809523809523809,2.2833000002719928e-05,0.001984958000093684
sonar,208,60,2,3,variance,52,0|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|42|43|44|46|47|48|49|50|52|53|54|55|57|58|59,0.8809523809523809,0.8809523809523809,2.2833000002719928e-05,0.0019945420001477032
sonar,208,60,2,3,variance,53,0|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|46|47|48|49|50|52|53|54|55|57|58|59,0.8571428571428571,0.8809523809523809,2.2833000002719928e-05,0.0019895410000572156
sonar,208,60,2,3,variance,54,0|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|46|47|48|49|50|51|52|53|54|55|57|58|59,0.9047619047619048,0.8809523809523809,2.2833000002719928e-05,0.001985208999940369
sonar,208,60,2,3,variance,55,0|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|57|58|59,0.9047619047619048,0.8809523809523809,2.2833000002719928e-05,0.002019458999939161
sonar,208,60,2,3,variance,56,0|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|57|58|59,0.8809523809523809,0.8571428571428571,2.2833000002719928e-05,0.002004957999815815
sonar,208,60,2,3,variance,57,0|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59,0.9047619047619048,0.8571428571428571,2.2833000002719928e-05,0.0020090410000648262
sonar,208,60,2,3,variance,58,0|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59,0.9047619047619048,0.8571428571428571,2.2833000002719928e-05,0.0020317500000146538
sonar,208,60,2,3,variance,59,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59,0.9047619047619048,0.8571428571428571,2.2833000002719928e-05,0.00202812499992433
sonar,208,60,2,3,variance,60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59,0.9047619047619048,0.8333333333333334,2.2833000002719928e-05,0.002063166999960231
sonar,208,60,2,3,pai_nrs,1,29,0.5,0.5238095238095238,0.052304376000165576,0.0018364170000495506
sonar,208,60,2,3,pai_nrs,2,10|29,0.6666666666666666,0.7619047619047619,0.052304376000165576,0.0017003749999275897
sonar,208,60,2,3,pai_nrs,3,6|10|29,0.6904761904761905,0.7619047619047619,0.052304376000165576,0.001753416999918045
sonar,208,60,2,3,pai_nrs,4,6|10|12|29,0.7380952380952381,0.7857142857142857,0.052304376000165576,0.0017787909998787654
sonar,208,60,2,3,pai_nrs,5,6|10|12|29|49,0.6904761904761905,0.8095238095238095,0.052304376000165576,0.0018242500000269501
sonar,208,60,2,3,pai_nrs,6,6|10|12|29|48|49,0.7380952380952381,0.7380952380952381,0.052304376000165576,0.001800708000018858
sonar,208,60,2,3,pai_nrs,7,6|10|12|29|48|49|59,0.7619047619047619,0.7380952380952381,0.052304376000165576,0.0018217079998521513
sonar,208,60,2,3,pai_nrs,8,6|10|11|12|29|48|49|59,0.7142857142857143,0.7619047619047619,0.052304376000165576,0.0017969169998650614
sonar,208,60,2,3,pai_nrs,9,6|10|11|12|14|29|48|49|59,0.7619047619047619,0.7380952380952381,0.052304376000165576,0.0018029170000772865
sonar,208,60,2,3,pai_nrs,10,6|9|10|11|12|14|29|48|49|59,0.7142857142857143,0.7142857142857143,0.052304376000165576,0.0018464590000348835
sonar,208,60,2,3,pai_nrs,11,6|9|10|11|12|14|29|48|49|56|59,0.6428571428571429,0.7857142857142857,0.052304376000165576,0.0018559160000677366
sonar,208,60,2,3,pai_nrs,12,6|9|10|11|12|14|29|45|48|49|56|59,0.7619047619047619,0.8095238095238095,0.052304376000165576,0.0018468749999556167
sonar,208,60,2,3,pai_nrs,13,0|6|9|10|11|12|14|29|45|48|49|56|59,0.7380952380952381,0.8571428571428571,0.052304376000165576,0.001840625000113505
sonar,208,60,2,3,pai_nrs,14,0|6|9|10|11|12|14|29|45|47|48|49|56|59,0.6904761904761905,0.8333333333333334,0.052304376000165576,0.0018885410001985292
sonar,208,60,2,3,pai_nrs,15,0|1|6|9|10|11|12|14|29|45|47|48|49|56|59,0.7380952380952381,0.8095238095238095,0.052304376000165576,0.0018920410000191623
sonar,208,60,2,3,pai_nrs,16,0|1|4|6|9|10|11|12|14|29|45|47|48|49|56|59,0.7380952380952381,0.7619047619047619,0.052304376000165576,0.0017775000001165608
sonar,208,60,2,3,pai_nrs,17,0|1|4|6|9|10|11|12|14|29|44|45|47|48|49|56|59,0.7619047619047619,0.8095238095238095,0.052304376000165576,0.001782000000048356
sonar,208,60,2,3,pai_nrs,18,0|1|4|6|9|10|11|12|14|29|44|45|47|48|49|56|57|59,0.7619047619047619,0.8095238095238095,0.052304376000165576,0.0018022500000824948
sonar,208,60,2,3,pai_nrs,19,0|1|4|6|9|10|11|12|14|29|43|44|45|47|48|49|56|57|59,0.7619047619047619,0.8095238095238095,0.052304376000165576,0.0018001670000558079
sonar,208,60,2,3,pai_nrs,20,0|1|4|6|9|10|11|12|14|29|41|43|44|45|47|48|49|56|57|59,0.8809523809523809,0.8095238095238095,0.052304376000165576,0.0018332080001073336
sonar,208,60,2,3,pai_nrs,21,0|1|4|6|9|10|11|12|14|29|40|41|43|44|45|47|48|49|56|57|59,0.8809523809523809,0.8095238095238095,0.052304376000165576,0.0018687500000851287
sonar,208,60,2,3,pai_nrs,22,0|1|4|6|9|10|11|12|13|14|29|40|41|43|44|45|47|48|49|56|57|59,0.8333333333333334,0.8095238095238095,0.052304376000165576,0.0018641660001321725
sonar,208,60,2,3,pai_nrs,23,0|1|4|6|9|10|11|12|13|14|29|40|41|43|44|45|47|48|49|53|56|57|59,0.8095238095238095,0.7857142857142857,0.052304376000165576,0.0019122920000427257
sonar,208,60,2,3,pai_nrs,24,0|1|4|6|9|10|11|12|13|14|29|35|40|41|43|44|45|47|48|49|53|56|57|59,0.8809523809523809,0.7857142857142857,0.052304376000165576,0.0018950839998979063
sonar,208,60,2,3,pai_nrs,25,0|1|4|5|6|9|10|11|12|13|14|29|35|40|41|43|44|45|47|48|49|53|56|57|59,0.8333333333333334,0.7857142857142857,0.052304376000165576,0.0019060829999943962
sonar,208,60,2,3,pai_nrs,26,0|1|4|5|6|9|10|11|12|13|14|17|29|35|40|41|43|44|45|47|48|49|53|56|57|59,0.8809523809523809,0.7857142857142857,0.052304376000165576,0.0018934170000193262
sonar,208,60,2,3,pai_nrs,27,0|1|4|5|6|9|10|11|12|13|14|17|29|35|38|40|41|43|44|45|47|48|49|53|56|57|59,0.8333333333333334,0.8095238095238095,0.052304376000165576,0.0019165839999004675
sonar,208,60,2,3,pai_nrs,28,0|1|4|5|6|9|10|11|12|13|14|17|29|35|38|39|40|41|43|44|45|47|48|49|53|56|57|59,0.8571428571428571,0.8095238095238095,0.052304376000165576,0.001937166000061552
sonar,208,60,2,3,pai_nrs,29,0|1|4|5|6|9|10|11|12|13|14|15|17|29|35|38|39|40|41|43|44|45|47|48|49|53|56|57|59,0.8571428571428571,0.8333333333333334,0.052304376000165576,0.0019269580000127462
sonar,208,60,2,3,pai_nrs,30,0|1|4|5|6|9|10|11|12|13|14|15|17|29|35|36|38|39|40|41|43|44|45|47|48|49|53|56|57|59,0.8333333333333334,0.8333333333333334,0.052304376000165576,0.0019396250002046145
sonar,208,60,2,3,pai_nrs,31,0|1|4|5|6|9|10|11|12|13|14|15|17|29|33|35|36|38|39|40|41|43|44|45|47|48|49|53|56|57|59,0.8095238095238095,0.8333333333333334,0.052304376000165576,0.001952208000147948
sonar,208,60,2,3,pai_nrs,32,0|1|4|5|6|7|9|10|11|12|13|14|15|17|29|33|35|36|38|39|40|41|43|44|45|47|48|49|53|56|57|59,0.8333333333333334,0.8333333333333334,0.052304376000165576,0.0017384579998633853
sonar,208,60,2,3,pai_nrs,33,0|1|4|5|6|7|9|10|11|12|13|14|15|17|29|33|35|36|38|39|40|41|42|43|44|45|47|48|49|53|56|57|59,0.8095238095238095,0.8333333333333334,0.052304376000165576,0.0017594999999346328
sonar,208,60,2,3,pai_nrs,34,0|1|4|5|6|7|9|10|11|12|13|14|15|17|29|33|35|36|37|38|39|40|41|42|43|44|45|47|48|49|53|56|57|59,0.8095238095238095,0.8333333333333334,0.052304376000165576,0.0017717079999783891
sonar,208,60,2,3,pai_nrs,35,0|1|4|5|6|7|9|10|11|12|13|14|15|17|29|33|34|35|36|37|38|39|40|41|42|43|44|45|47|48|49|53|56|57|59,0.8095238095238095,0.8333333333333334,0.052304376000165576,0.0017595419999452133
sonar,208,60,2,3,pai_nrs,36,0|1|4|5|6|7|9|10|11|12|13|14|15|17|29|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|53|56|57|59,0.8571428571428571,0.8095238095238095,0.052304376000165576,0.0017704169999888109
sonar,208,60,2,3,pai_nrs,37,0|1|4|5|6|7|9|10|11|12|13|14|15|17|27|29|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|53|56|57|59,0.8571428571428571,0.8095238095238095,0.052304376000165576,0.0017983750001349108
sonar,208,60,2,3,pai_nrs,38,0|1|4|5|6|7|9|10|11|12|13|14|15|17|27|29|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|53|56|57|59,0.8571428571428571,0.8571428571428571,0.052304376000165576,0.001811625000073036
sonar,208,60,2,3,pai_nrs,39,0|1|4|5|6|7|9|10|11|12|13|14|15|17|18|27|29|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|53|56|57|59,0.8571428571428571,0.8571428571428571,0.052304376000165576,0.0018189160000474658
sonar,208,60,2,3,pai_nrs,40,0|1|4|5|6|7|9|10|11|12|13|14|15|17|18|27|29|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|53|56|57|59,0.8571428571428571,0.8571428571428571,0.052304376000165576,0.0018378749998646526
sonar,208,60,2,3,pai_nrs,41,0|1|4|5|6|7|9|10|11|12|13|14|15|17|18|27|29|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|53|56|57|59,0.8809523809523809,0.8571428571428571,0.052304376000165576,0.0018520830001307331
sonar,208,60,2,3,pai_nrs,42,0|1|4|5|6|7|9|10|11|12|13|14|15|17|18|27|29|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|56|57|59,0.9047619047619048,0.8571428571428571,0.052304376000165576,0.0018645830000423302
sonar,208,60,2,3,pai_nrs,43,0|1|4|5|6|7|9|10|11|12|13|14|15|17|18|20|27|29|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|56|57|59,0.8809523809523809,0.8571428571428571,0.052304376000165576,0.0018994580000253336
sonar,208,60,2,3,pai_nrs,44,0|1|4|5|6|7|9|10|11|12|13|14|15|17|18|20|27|29|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|56|57|59,0.8809523809523809,0.8571428571428571,0.052304376000165576,0.0019009999998615967
sonar,208,60,2,3,pai_nrs,45,0|1|4|5|6|7|9|10|11|12|13|14|15|16|17|18|20|27|29|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|56|57|59,0.8571428571428571,0.8571428571428571,0.052304376000165576,0.001902749999999287
sonar,208,60,2,3,pai_nrs,46,0|1|4|5|6|7|9|10|11|12|13|14|15|16|17|18|20|27|29|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.8333333333333334,0.8571428571428571,0.052304376000165576,0.0019095000000106666
sonar,208,60,2,3,pai_nrs,47,0|1|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|27|29|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.8333333333333334,0.8571428571428571,0.052304376000165576,0.0019153339999320451
sonar,208,60,2,3,pai_nrs,48,0|1|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|23|27|29|30|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.8333333333333334,0.8571428571428571,0.052304376000165576,0.0019192079998902045
sonar,208,60,2,3,pai_nrs,49,0|1|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|23|27|29|30|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.8571428571428571,0.8571428571428571,0.052304376000165576,0.001982499999940046
sonar,208,60,2,3,pai_nrs,50,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|23|27|29|30|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.8809523809523809,0.8571428571428571,0.052304376000165576,0.001855041999988316
sonar,208,60,2,3,pai_nrs,51,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|23|27|29|30|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.8809523809523809,0.8571428571428571,0.052304376000165576,0.00186795800004802
sonar,208,60,2,3,pai_nrs,52,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|27|29|30|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.8809523809523809,0.8571428571428571,0.052304376000165576,0.0019208749999961583
sonar,208,60,2,3,pai_nrs,53,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|27|29|30|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.8809523809523809,0.8571428571428571,0.052304376000165576,0.0019481250001263106
sonar,208,60,2,3,pai_nrs,54,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|27|28|29|30|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.8809523809523809,0.8571428571428571,0.052304376000165576,0.0019316670000080194
sonar,208,60,2,3,pai_nrs,55,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|27|28|29|30|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.8809523809523809,0.8571428571428571,0.052304376000165576,0.0019374170001356106
sonar,208,60,2,3,pai_nrs,56,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.9047619047619048,0.8333333333333334,0.052304376000165576,0.00195879100010643
sonar,208,60,2,3,pai_nrs,57,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.9047619047619048,0.8333333333333334,0.052304376000165576,0.001971000000139611
sonar,208,60,2,3,pai_nrs,58,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.9047619047619048,0.8571428571428571,0.052304376000165576,0.001997708000089915
sonar,208,60,2,3,pai_nrs,59,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|59,0.9047619047619048,0.8333333333333334,0.052304376000165576,0.0020299999998769636
sonar,208,60,2,3,pai_nrs,60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59,0.9047619047619048,0.8333333333333334,0.052304376000165576,0.002031999999871914
sonar,208,60,2,3,all_features,60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59,0.9047619047619048,0.8333333333333334,0.0,0.002029916999845227
sonar,208,60,2,4,pai,1,29,0.4878048780487805,0.5853658536585366,0.017871915999876364,0.001817416999983834
sonar,208,60,2,4,pai,2,6|29,0.5609756097560976,0.4634146341463415,0.017871915999876364,0.0018181660000209376
sonar,208,60,2,4,pai,3,6|29|49,0.5853658536585366,0.6097560975609756,0.017871915999876364,0.0018262090000007447
sonar,208,60,2,4,pai,4,6|29|49|59,0.6829268292682927,0.6097560975609756,0.017871915999876364,0.0018230840000796888
sonar,208,60,2,4,pai,5,6|14|29|49|59,0.6097560975609756,0.6097560975609756,0.017871915999876364,0.0018350000000282307
sonar,208,60,2,4,pai,6,6|14|29|49|56|59,0.6097560975609756,0.5365853658536586,0.017871915999876364,0.0018480420001196762
sonar,208,60,2,4,pai,7,0|6|14|29|49|56|59,0.6585365853658537,0.6341463414634146,0.017871915999876364,0.0018460839999079326
sonar,208,60,2,4,pai,8,0|1|6|14|29|49|56|59,0.6341463414634146,0.5853658536585366,0.017871915999876364,0.0018410830000448186
sonar,208,60,2,4,pai,9,0|1|6|14|29|44|49|56|59,0.6097560975609756,0.6341463414634146,0.017871915999876364,0.0019023329998617555
sonar,208,60,2,4,pai,10,0|1|6|14|29|43|44|49|56|59,0.6097560975609756,0.6341463414634146,0.017871915999876364,0.0019182500000169966
sonar,208,60,2,4,pai,11,0|1|6|12|14|29|43|44|49|56|59,0.6585365853658537,0.6829268292682927,0.017871915999876364,0.0018940420000035374
sonar,208,60,2,4,pai,12,0|1|6|12|13|14|29|43|44|49|56|59,0.6585365853658537,0.7073170731707317,0.017871915999876364,0.0018480829999134585
sonar,208,60,2,4,pai,13,0|1|6|12|13|14|29|43|44|49|53|56|59,0.7560975609756098,0.8292682926829268,0.017871915999876364,0.001851292000083049
sonar,208,60,2,4,pai,14,0|1|5|6|12|13|14|29|43|44|49|53|56|59,0.8292682926829268,0.8292682926829268,0.017871915999876364,0.0019140829999741982
sonar,208,60,2,4,pai,15,0|1|5|6|12|13|14|29|38|43|44|49|53|56|59,0.7560975609756098,0.8292682926829268,0.017871915999876364,0.0019299999999020656
sonar,208,60,2,4,pai,16,0|1|5|6|12|13|14|29|38|39|43|44|49|53|56|59,0.8292682926829268,0.8048780487804879,0.017871915999876364,0.0018327079999380658
sonar,208,60,2,4,pai,17,0|1|5|6|12|13|14|29|36|38|39|43|44|49|53|56|59,0.8292682926829268,0.7317073170731707,0.017871915999876364,0.0018217500000901055
sonar,208,60,2,4,pai,18,0|1|5|6|12|13|14|29|36|38|39|40|43|44|49|53|56|59,0.7560975609756098,0.7073170731707317,0.017871915999876364,0.0018297910000910633
sonar,208,60,2,4,pai,19,0|1|5|6|12|13|14|29|36|38|39|40|41|43|44|49|53|56|59,0.7317073170731707,0.7073170731707317,0.017871915999876364,0.0018224169998575235
