dataset,n,d,n_resample,seed,method,attribute_j,importance_score,pai_bound,n_pts_dgm_H0,n_pts_dgm_H1,thresh,maxdim,time_method_sec
sonar,208,60,166,0,pai,36,0.0,7.6428439989565895,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,37,0.0,8.563464837280705,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,38,0.0,9.553088387342523,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,39,0.0,10.301207003569182,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,40,0.0,10.117207317306832,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,41,0.0,9.731336980435506,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,42,0.0,11.153993445736038,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,43,0.0,11.674800784308077,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,44,0.0,9.300324767002449,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,45,0.0,10.914896160858184,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,46,0.0,12.731796447769879,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,47,0.0,10.724869575596085,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,48,0.0,11.04623083938804,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,49,0.0,11.428886588381715,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,50,0.0,16.761834867361074,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,51,0.0,14.483705811645724,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,52,0.0,10.932304957734157,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,53,0.0,9.391432787934544,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,54,0.997694730758667,7.6372890521094785,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,55,0.0,11.254206503959654,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,56,0.0,10.63835088345775,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,57,0.0,11.58922781197776,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,58,0.0,10.735415648230756,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,pai,59,0.0,17.254656932248228,166,0,2.0,1,0.017877958000013905
sonar,208,60,166,0,nrs,0,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,1,0.01807228915662651,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,2,-0.0060240963855421326,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,3,0.024096385542168697,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,4,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,5,0.01807228915662651,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,6,0.024096385542168697,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,7,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,8,0.030120481927710885,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,9,0.024096385542168697,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,10,0.024096385542168697,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,11,0.01807228915662651,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,12,0.024096385542168697,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,13,-0.0060240963855421326,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,14,-0.01204819277108432,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,15,-0.0060240963855421326,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,16,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,17,-0.0060240963855421326,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,18,-0.0060240963855421326,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,19,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,20,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,21,-0.0060240963855421326,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,22,0.006024096385542188,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,23,-0.01204819277108432,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,24,-0.0060240963855421326,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,25,-0.0060240963855421326,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,26,0.006024096385542188,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,27,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,28,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,29,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,30,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,31,0.006024096385542188,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,32,-0.0060240963855421326,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,33,-0.01204819277108432,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,34,-0.0060240963855421326,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,35,0.006024096385542188,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,36,0.006024096385542188,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,37,0.006024096385542188,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,38,0.01807228915662651,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,39,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,40,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,41,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,42,0.01807228915662651,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,43,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,44,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,45,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,46,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,47,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,48,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,49,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,50,0.01807228915662651,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,51,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,52,0.006024096385542188,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,53,0.012048192771084376,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,54,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,55,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,56,0.0,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,57,-0.01204819277108432,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,58,0.006024096385542188,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,nrs,59,-0.01204819277108432,-1.0,-1,-1,2.0,1,0.03417595900000947
sonar,208,60,166,0,relieff,0,0.010685663006006327,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,1,0.0062621682615588824,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,2,0.001616452670075835,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,3,0.0038854419102945267,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,4,0.008750294100571696,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,5,0.007122227151012,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,6,0.0010302573932092056,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,7,0.022230177601253964,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,8,0.044297759674861124,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,9,0.05765257512245465,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,10,0.06275839213937845,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,11,0.07080317165496688,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,12,0.03298849637791125,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,13,0.007040629394549811,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,14,0.011156677578298664,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,15,0.018960037260341286,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,16,0.016343334169753313,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,17,0.007765607886089815,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,18,0.008504964524624905,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,19,0.012668073836441657,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,20,0.018503779028423983,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,21,0.015075639255550825,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,22,0.01766061810024883,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,23,0.010418273853533177,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,24,0.015221050783038469,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,25,0.01420046984675132,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,26,0.015165197278264935,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,27,0.021709191645131368,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,28,0.018103827648255365,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,29,0.013226636170761667,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,30,0.022636814287121245,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,31,0.024434403531898883,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,32,0.0124295322912927,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,33,0.017648909666981943,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,34,0.014478842032752053,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,35,0.047689589001165954,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,36,0.030542880026557147,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,37,0.011882243715987395,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,38,0.009621280822213581,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,39,0.011022258970522612,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,40,0.020097041321045617,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,41,0.019830016034835325,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,42,0.02133720450144039,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,43,0.027666295172961874,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,44,0.03614646244917114,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,45,0.031137027539670455,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,46,0.029663601890357518,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,47,0.03716465141789079,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,48,0.03734088296649495,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,49,0.010056142413041124,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,50,0.01314981039696635,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,51,0.01682678991829387,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,52,0.007016116413706769,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,53,0.012254280279010777,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,54,0.001360999553770636,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,55,-0.002035471076854,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,56,-0.000682861740120089,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,57,0.002830036724437858,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,58,0.00646452881010446,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,relieff,59,0.0046926736970978565,-1.0,-1,-1,2.0,1,0.08872599999997988
sonar,208,60,166,0,mutual_info,0,0.0667383363192866,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,1,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,2,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,3,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,4,0.07738719276992634,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,5,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,6,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,7,0.04287554760001333,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,8,0.10251481187769396,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,9,0.066690125446353,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,10,0.07636163086854508,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,11,0.11344493999873739,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,12,0.005256773154520333,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,13,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,14,0.08339644394124979,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,15,0.083220320749535,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,16,0.006106484019291258,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,17,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,18,0.024298683386189346,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,19,0.013687256660305014,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,20,0.06130549167316457,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,21,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,22,0.021043297731935695,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,23,0.03244131886316226,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,24,0.012773361318698662,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,25,0.011682684926817455,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,26,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,27,0.038897511969411935,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,28,0.03235222747101041,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,29,0.06961050008354808,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,30,0.03030313743281221,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,31,0.0705530726447936,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,32,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,33,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,34,0.004490990648930326,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,35,0.0799726124407929,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,36,0.044483929437049596,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,37,0.032739071645854434,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,38,0.005543208606618277,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,39,0.04819559470779944,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,40,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,41,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,42,0.06405802336784516,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,43,0.008903225264874193,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,44,0.022700572416973985,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,45,0.08747860026309251,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,46,0.03309940162613523,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,47,0.07355537365196252,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,48,0.11039128692293709,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,49,0.0025122369009475953,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,50,0.012981506685419753,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,51,0.04571067634948034,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,52,0.01010802720403814,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,53,0.057605052385329536,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,54,0.08761643746847225,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,55,0.0014368731749814234,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,56,0.0,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,57,0.01801821686475935,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,58,0.03649723617209211,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,mutual_info,59,0.05746907724935468,-1.0,-1,-1,2.0,1,0.0333402910000018
sonar,208,60,166,0,variance,0,1.0871124352399213,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,1,1.1274082195645139,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,2,1.1111397856970981,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,3,1.1188973429873486,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,4,1.0883367262478678,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,5,1.1314809940624089,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,6,1.030530467041664,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,7,1.0134366218649948,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,8,1.0588917295458162,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,9,1.0553684611209968,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,10,1.0417888116313314,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,11,0.9992559414232915,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,12,1.019057532557173,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,13,0.9403839522478042,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,14,0.9878063394295084,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,15,0.9960557018239105,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,16,1.0048503064955954,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,17,1.0174775289624816,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,18,1.0217355111142412,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,19,1.0218166151499868,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,20,1.0417962994004826,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,21,1.0073603263551496,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,22,1.02417651887515,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,23,1.0244241710221396,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,24,1.0114652397403479,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,25,1.0355503794127017,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,26,1.0692065435272797,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,27,1.0324129164027271,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,28,1.0338446232884877,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,29,1.068601805934097,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,30,1.0515283729794291,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,31,0.9645589481942394,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,32,0.9477528170827968,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,33,0.9492778283246692,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,34,0.9974580454785016,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,35,1.030460651152715,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,36,1.0244919083318564,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,37,1.027323660242621,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,38,1.0102762525288729,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,39,1.0434013702623068,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,40,0.9885923726405621,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,41,1.0047351855053501,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,42,1.008400946133515,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,43,1.0127314586820422,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,44,1.0010824489539913,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,45,0.9767236302565983,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,46,0.9849210328109775,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,47,1.0409414841555995,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,48,0.9938975599073124,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,49,0.9067016696148745,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,50,0.9657599104702137,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,51,1.0888868523458362,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,52,1.041852667893655,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,53,0.9926907981299192,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,54,0.7189766603125327,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,55,0.9325339045719804,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,56,0.852092517704027,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,57,0.8252080441351813,-1.0,-1,-1,2.0,1,2.541700001756908e-05
sonar,208,60,166,0,variance,58,0.8977469388707663,-1.0,-1,-1,2.0,1,2.541700001756908e-05
